Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Z_mm,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Yaw,Current_VX,Current_VY,Current_Angular_Vel,Target_X,Target_Y,Target_Yaw,Target_VX,Target_VY,Target_Angular_Vel,Error_X,Error_Y,Error_Yaw,Error_VX,Error_VY,Error_Angular_Vel,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,Total_MPC_Loop_Time,Timing_Violation
235,14.1000,14.1000,0.0600,0.060,APPROACHING,0,72.83,36.79,-1.53,0.07283,0.03679,-0.02675,-0.02183,-0.01546,-0.00562,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07283,0.03679,0.02675,0.02183,0.01546,0.00562,0.0088,OPTIMAL,Gurobi,0.050,0.0028,False,False,85.372,120,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,14.1000,1,0,0.0000,False
236,14.1600,14.1600,0.0600,0.060,APPROACHING,0,71.54,35.87,-1.54,0.07154,0.03587,-0.02685,-0.02061,-0.01546,0.00126,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07154,0.03587,0.02685,0.02061,0.01546,-0.00126,0.0085,OPTIMAL,Gurobi,0.050,0.0026,False,False,82.085,115,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,14.1600,0,1,0.0000,False
237,14.2200,14.2200,0.0600,0.060,APPROACHING,0,70.30,34.93,-1.53,0.07030,0.03493,-0.02665,-0.02072,-0.01556,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07030,0.03493,0.02665,0.02072,0.01556,0.00046,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,79.889,116,0.000,"[0, 0, 1, 0, 0, 0, 0, 0]",0x00100000,14.2200,1,1,0.0000,False
238,14.2800,14.2800,0.0600,0.060,APPROACHING,0,69.06,34.02,-1.53,0.06906,0.03402,-0.02663,-0.02054,-0.01481,-0.00191,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06906,0.03402,0.02663,0.02054,0.01481,0.00191,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,77.613,116,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,14.2800,1,2,0.0000,False
239,14.3400,14.3400,0.0600,0.060,APPROACHING,0,67.83,33.13,-1.54,0.06783,0.03313,-0.02681,-0.02047,-0.01484,-0.00508,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06783,0.03313,0.02681,0.02047,0.01484,0.00508,0.0088,OPTIMAL,Gurobi,0.050,0.0028,False,False,75.355,118,0.002,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,14.3400,1,0,0.0000,False
240,14.4000,14.4000,0.0600,0.060,APPROACHING,0,66.61,32.25,-1.57,0.06661,0.03225,-0.02734,-0.01965,-0.01465,-0.00601,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06661,0.03225,0.02734,0.01965,0.01465,0.00601,0.0086,OPTIMAL,Gurobi,0.050,0.0027,False,False,72.673,119,0.002,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,14.4000,1,0,0.0000,False
241,14.4600,14.4600,0.0600,0.060,APPROACHING,0,65.48,31.37,-1.58,0.06548,0.03137,-0.02763,-0.01798,-0.01450,-0.00641,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06548,0.03137,0.02763,0.01798,0.01450,0.00641,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,71.393,122,0.006,"[0, 0, 1, 0, 0, 0, 0, 0]",0x00100000,14.4600,1,2,0.0000,False
242,14.5200,14.5200,0.0600,0.060,APPROACHING,0,64.40,30.51,-1.63,0.06440,0.03051,-0.02838,-0.01763,-0.01429,-0.02021,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06440,0.03051,0.02838,0.01763,0.01429,0.02021,0.0095,OPTIMAL,Gurobi,0.050,0.0036,False,False,71.474,139,0.003,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,14.5200,2,1,0.0000,False
243,14.5800,14.5800,0.0600,0.060,APPROACHING,0,63.35,29.66,-1.69,0.06335,0.02966,-0.02946,-0.01744,-0.01356,-0.01708,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06335,0.02966,0.02946,0.01744,0.01356,0.01708,0.0095,OPTIMAL,Gurobi,0.050,0.0035,False,False,69.749,134,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,14.5800,2,0,0.0000,False
244,14.6400,14.6400,0.0600,0.060,APPROACHING,0,62.34,28.89,-1.74,0.06234,0.02889,-0.03029,-0.01627,-0.01240,-0.01033,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06234,0.02889,0.03029,0.01627,0.01240,0.01033,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,66.161,119,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,14.6400,2,0,0.0000,False
245,14.7000,14.7000,0.0600,0.060,APPROACHING,0,61.41,28.20,-1.76,0.06141,0.02820,-0.03066,-0.01476,-0.01116,-0.00079,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06141,0.02820,0.03066,0.01476,0.01116,0.00079,0.0085,OPTIMAL,Gurobi,0.050,0.0026,False,False,62.467,113,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,14.7000,0,2,0.0000,False
246,14.7600,14.7600,0.0600,0.060,APPROACHING,0,60.54,27.53,-1.77,0.06054,0.02753,-0.03088,-0.01450,-0.01123,-0.00256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06054,0.02753,0.03088,0.01450,0.01123,0.00256,0.0088,OPTIMAL,Gurobi,0.050,0.0028,False,False,62.325,114,0.001,"[0, 0, 1, 0, 0, 0, 0, 0]",0x00100000,14.7600,1,1,0.0000,False
247,14.8200,14.8200,0.0600,0.060,APPROACHING,0,59.67,26.85,-1.78,0.05967,0.02685,-0.03101,-0.01418,-0.01115,-0.00207,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05967,0.02685,0.03101,0.01418,0.01115,0.00207,0.0087,OPTIMAL,Gurobi,0.050,0.0028,False,False,59.665,112,0.000,"[0, 0, 1, 0, 0, 0, 0, 0]",0x00100000,14.8200,1,0,0.0000,False
248,14.8800,14.8800,0.0600,0.060,APPROACHING,0,58.83,26.19,-1.79,0.05883,0.02619,-0.03127,-0.01392,-0.01059,-0.00517,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05883,0.02619,0.03127,0.01392,0.01059,0.00517,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,60.617,120,0.008,"[0, 0, 1, 0, 0, 0, 0, 0]",0x00100000,14.8800,1,0,0.0000,False
249,14.9400,14.9400,0.0600,0.060,APPROACHING,0,58.00,25.60,-1.81,0.05800,0.02560,-0.03166,-0.01369,-0.00947,-0.00473,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05800,0.02560,0.03166,0.01369,0.00947,0.00473,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,57.817,113,0.000,"[0, 0, 1, 0, 0, 0, 0, 0]",0x00100000,14.9400,1,0,0.0000,False
250,15.0000,15.0000,0.0600,0.060,APPROACHING,0,57.18,25.06,-1.82,0.05718,0.02506,-0.03185,-0.01391,-0.00839,0.00504,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05718,0.02506,0.03185,0.01391,0.00839,-0.00504,0.0078,OPTIMAL,Gurobi,0.050,0.0018,False,False,55.434,106,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.0000,0,1,0.0000,False
251,15.0600,15.0600,0.0600,0.060,APPROACHING,0,56.36,24.56,-1.80,0.05636,0.02456,-0.03140,-0.01352,-0.00809,0.00590,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05636,0.02456,0.03140,0.01352,0.00809,-0.00590,0.0078,OPTIMAL,Gurobi,0.050,0.0018,False,False,52.343,106,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.0600,0,0,0.0000,False
252,15.1200,15.1200,0.0600,0.060,APPROACHING,0,55.54,24.09,-1.77,0.05554,0.02409,-0.03086,-0.01352,-0.00805,0.01111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05554,0.02409,0.03086,0.01352,0.00805,-0.01111,0.0094,OPTIMAL,Gurobi,0.050,0.0034,False,False,51.511,114,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.1200,0,0,0.0000,False
253,15.1800,15.1800,0.0600,0.060,APPROACHING,0,54.74,23.60,-1.75,0.05474,0.02360,-0.03052,-0.01334,-0.00827,0.00380,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05474,0.02360,0.03052,0.01334,0.00827,-0.00380,0.0085,OPTIMAL,Gurobi,0.050,0.0025,False,False,49.685,107,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.1800,0,0,0.0000,False
254,15.2400,15.2400,0.0600,0.060,APPROACHING,0,53.95,23.10,-1.73,0.05395,0.02310,-0.03028,-0.01270,-0.00855,0.00821,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05395,0.02310,0.03028,0.01270,0.00855,-0.00821,0.0079,OPTIMAL,Gurobi,0.050,0.0019,False,False,48.319,106,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.2400,0,0,0.0000,False
255,15.3000,15.3000,0.0600,0.060,APPROACHING,0,53.20,22.58,-1.71,0.05320,0.02258,-0.02982,-0.01254,-0.00870,0.00663,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05320,0.02258,0.02982,0.01254,0.00870,-0.00663,0.0078,OPTIMAL,Gurobi,0.050,0.0019,False,False,46.896,106,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.3000,0,0,0.0000,False
256,15.3600,15.3600,0.0600,0.060,APPROACHING,0,52.45,22.06,-1.70,0.05245,0.02206,-0.02965,-0.01295,-0.00842,-0.00304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05245,0.02206,0.02965,0.01295,0.00842,0.00304,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,47.383,110,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,15.3600,1,1,0.0000,False
257,15.4200,15.4200,0.0600,0.060,APPROACHING,0,51.66,21.58,-1.71,0.05166,0.02158,-0.02989,-0.01303,-0.00757,-0.00730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05166,0.02158,0.02989,0.01303,0.00757,0.00730,0.0088,OPTIMAL,Gurobi,0.050,0.0027,False,False,47.582,113,0.002,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,15.4200,1,0,0.0000,False
258,15.4800,15.4800,0.0600,0.060,APPROACHING,0,50.88,21.12,-1.74,0.05088,0.02112,-0.03037,-0.01258,-0.00768,-0.01003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05088,0.02112,0.03037,0.01258,0.00768,0.01003,0.0092,OPTIMAL,Gurobi,0.050,0.0032,False,False,48.083,118,0.004,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,15.4800,2,1,0.0000,False
259,15.5400,15.5400,0.0600,0.060,APPROACHING,0,50.15,20.67,-1.77,0.05015,0.02067,-0.03095,-0.01194,-0.00745,-0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05015,0.02067,0.03095,0.01194,0.00745,0.00317,0.0085,OPTIMAL,Gurobi,0.050,0.0026,False,False,44.489,106,0.003,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.5400,0,2,0.0000,False
260,15.6000,15.6000,0.0600,0.060,APPROACHING,0,49.43,20.22,-1.80,0.04943,0.02022,-0.03138,-0.01197,-0.00728,-0.01123,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04943,0.02022,0.03138,0.01197,0.00728,0.01123,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,44.869,111,0.006,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,15.6000,1,1,0.0000,False
261,15.6600,15.6600,0.0600,0.060,APPROACHING,0,48.72,19.77,-1.83,0.04872,0.01977,-0.03198,-0.01148,-0.00758,-0.00583,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04872,0.01977,0.03198,0.01148,0.00758,0.00583,0.0086,OPTIMAL,Gurobi,0.050,0.0027,False,False,44.070,108,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,15.6600,1,0,0.0000,False
262,15.7200,15.7200,0.0600,0.060,APPROACHING,0,48.04,19.31,-1.86,0.04804,0.01931,-0.03251,-0.01081,-0.00793,-0.01423,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04804,0.01931,0.03251,0.01081,0.00793,0.01423,0.0092,OPTIMAL,Gurobi,0.050,0.0032,False,False,45.470,120,0.001,"[1, 0, 1, 0, 1, 0, 0, 0]",0x10101000,15.7200,3,2,0.0000,False
263,15.7800,15.7800,0.0600,0.060,APPROACHING,0,47.44,18.81,-1.90,0.04744,0.01881,-0.03314,-0.00926,-0.00815,-0.00601,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04744,0.01881,0.03314,0.00926,0.00815,0.00601,0.0088,OPTIMAL,Gurobi,0.050,0.0028,False,False,44.220,112,0.008,"[0, 0, 1, 0, 0, 0, 0, 0]",0x00100000,15.7800,1,2,0.0000,False
264,15.8400,15.8400,0.0600,0.060,APPROACHING,0,46.89,18.35,-1.92,0.04689,0.01835,-0.03347,-0.00895,-0.00734,-0.00563,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04689,0.01835,0.03347,0.00895,0.00734,0.00563,0.0090,OPTIMAL,Gurobi,0.050,0.0029,False,False,43.378,113,0.005,"[0, 0, 1, 0, 0, 0, 0, 0]",0x00100000,15.8400,1,0,0.0000,False
265,15.9000,15.9000,0.0600,0.060,STABILIZING,0,46.36,17.93,-1.93,0.04636,0.01793,-0.03367,-0.00893,-0.00627,-0.00028,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04636,0.01793,0.03367,0.00893,0.00627,0.00028,0.0085,OPTIMAL,Gurobi,0.050,0.0026,False,False,40.935,108,0.002,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.9000,0,1,0.0000,False
266,15.9600,15.9600,0.0600,0.060,STABILIZING,0,45.82,17.57,-1.94,0.04582,0.01757,-0.03379,-0.00909,-0.00619,-0.00510,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04582,0.01757,0.03379,0.00909,0.00619,0.00510,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,40.038,105,0.001,"[0, 0, 1, 0, 0, 0, 0, 0]",0x00100000,15.9600,1,1,0.0000,False
267,16.0200,16.0200,0.0600,0.060,STABILIZING,0,45.28,17.20,-1.96,0.04528,0.01720,-0.03427,-0.00904,-0.00627,-0.00800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04528,0.01720,0.03427,0.00904,0.00627,0.00800,0.0095,OPTIMAL,Gurobi,0.050,0.0035,False,False,43.414,117,0.000,"[1, 0, 1, 0, 1, 0, 0, 0]",0x10101000,16.0200,3,2,0.0000,False
268,16.0800,16.0800,0.0600,0.060,STABILIZING,0,44.74,16.81,-2.00,0.04474,0.01681,-0.03497,-0.00893,-0.00606,-0.01203,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04474,0.01681,0.03497,0.00893,0.00606,0.01203,0.0093,OPTIMAL,Gurobi,0.050,0.0032,False,False,43.145,113,0.005,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,16.0800,2,1,0.0000,False
269,16.1400,16.1400,0.0600,0.060,STABILIZING,0,44.22,16.50,-2.04,0.04422,0.01650,-0.03564,-0.00809,-0.00478,-0.00638,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04422,0.01650,0.03564,0.00809,0.00478,0.00638,0.0087,OPTIMAL,Gurobi,0.050,0.0028,False,False,41.046,112,0.005,"[0, 0, 1, 0, 0, 0, 0, 0]",0x00100000,16.1400,1,1,0.0000,False
270,16.2000,16.2000,0.0600,0.060,STABILIZING,0,43.75,16.23,-2.06,0.04375,0.01623,-0.03601,-0.00763,-0.00437,-0.01136,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04375,0.01623,0.03601,0.00763,0.00437,0.01136,0.0101,OPTIMAL,Gurobi,0.050,0.0041,False,False,42.895,112,0.002,"[1, 0, 1, 0, 1, 0, 0, 0]",0x10101000,16.2000,3,2,0.0000,False
271,16.2600,16.2600,0.0600,0.060,STABILIZING,0,43.28,16.00,-2.10,0.04328,0.01600,-0.03665,-0.00792,-0.00347,-0.01388,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04328,0.01600,0.03665,0.00792,0.00347,0.01388,0.0093,OPTIMAL,Gurobi,0.050,0.0033,False,False,43.477,126,0.001,"[0, 0, 1, 0, 1, 0, 1, 0]",0x00101010,16.2600,3,2,0.0000,False
272,16.3200,16.3200,0.0600,0.060,STABILIZING,0,42.82,15.82,-2.14,0.04282,0.01582,-0.03739,-0.00732,-0.00249,-0.00502,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04282,0.01582,0.03739,0.00732,0.00249,0.00502,0.0105,OPTIMAL,Gurobi,0.050,0.0044,False,False,41.152,112,0.004,"[0, 0, 0, 0, 1, 0, 1, 0]",0x00001010,16.3200,2,1,0.0000,False
273,16.3800,16.3800,0.0600,0.060,STABILIZING,0,42.42,15.65,-2.15,0.04242,0.01565,-0.03754,-0.00620,-0.00348,0.00067,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04242,0.01565,0.03754,0.00620,0.00348,-0.00067,0.0100,OPTIMAL,Gurobi,0.050,0.0033,False,False,39.480,108,0.001,"[1, 0, 0, 0, 0, 0, 0, 0]",0x10000000,16.3800,1,3,0.0000,False
274,16.4400,16.4400,0.0600,0.060,STABILIZING,0,42.05,15.44,-2.15,0.04205,0.01544,-0.03749,-0.00612,-0.00356,0.00120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04205,0.01544,0.03749,0.00612,0.00356,-0.00120,0.0086,OPTIMAL,Gurobi,0.050,0.0027,False,False,39.229,108,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.4400,0,1,0.0000,False
275,16.5000,16.5000,0.0600,0.060,STABILIZING,0,41.68,15.23,-2.13,0.04168,0.01523,-0.03717,-0.00606,-0.00336,0.00688,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04168,0.01523,0.03717,0.00606,0.00336,-0.00688,0.0079,OPTIMAL,Gurobi,0.050,0.0019,False,False,35.944,101,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.5000,0,0,0.0000,False
276,16.5600,16.5600,0.0600,0.060,STABILIZING,0,41.31,15.02,-2.13,0.04131,0.01502,-0.03710,-0.00619,-0.00344,-0.00039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04131,0.01502,0.03710,0.00619,0.00344,0.00039,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,38.755,110,0.003,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.5600,0,0,0.0000,False
277,16.6200,16.6200,0.0600,0.060,STABILIZING,0,40.93,14.82,-2.14,0.04093,0.01482,-0.03731,-0.00628,-0.00320,-0.00306,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04093,0.01482,0.03731,0.00628,0.00320,0.00306,0.0088,OPTIMAL,Gurobi,0.050,0.0027,False,False,39.246,112,0.004,"[1, 0, 0, 0, 0, 0, 0, 0]",0x10000000,16.6200,1,1,0.0000,False
278,16.6800,16.6800,0.0600,0.060,STABILIZING,0,40.55,14.64,-2.15,0.04055,0.01464,-0.03753,-0.00635,-0.00288,-0.00369,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04055,0.01464,0.03753,0.00635,0.00288,0.00369,0.0086,OPTIMAL,Gurobi,0.050,0.0027,False,False,36.081,108,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,16.6800,1,2,0.0000,False
279,16.7400,16.7400,0.0600,0.060,STABILIZING,0,40.17,14.47,-2.15,0.04017,0.01447,-0.03752,-0.00634,-0.00277,0.00128,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04017,0.01447,0.03752,0.00634,0.00277,-0.00128,0.0078,OPTIMAL,Gurobi,0.050,0.0018,False,False,34.861,101,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.7400,0,1,0.0000,False
280,16.8000,16.8000,0.0600,0.060,STABILIZING,0,39.80,14.29,-2.15,0.03980,0.01429,-0.03750,-0.00591,-0.00295,-0.00075,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03980,0.01429,0.03750,0.00591,0.00295,0.00075,0.0086,OPTIMAL,Gurobi,0.050,0.0026,False,False,37.022,108,0.002,"[1, 0, 0, 0, 0, 0, 0, 0]",0x10000000,16.8000,1,1,0.0000,False
281,16.8600,16.8600,0.0600,0.060,STABILIZING,0,39.46,14.13,-2.16,0.03946,0.01413,-0.03766,-0.00559,-0.00244,-0.00110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03946,0.01413,0.03766,0.00559,0.00244,0.00110,0.0097,OPTIMAL,Gurobi,0.050,0.0037,False,False,36.666,108,0.000,"[1, 0, 0, 0, 0, 0, 0, 0]",0x10000000,16.8600,1,0,0.0000,False
282,16.9200,16.9200,0.0600,0.060,STABILIZING,0,39.12,14.00,-2.16,0.03912,0.01400,-0.03778,-0.00615,-0.00168,-0.00092,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03912,0.01400,0.03778,0.00615,0.00168,0.00092,0.0090,OPTIMAL,Gurobi,0.050,0.0028,False,False,37.273,107,0.002,"[0, 0, 0, 0, 0, 0, 1, 0]",0x00000010,16.9200,1,2,0.0000,False
283,16.9800,16.9800,0.0600,0.060,STABILIZING,0,38.73,13.90,-2.16,0.03873,0.01390,-0.03777,-0.00668,-0.00195,0.00174,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03873,0.01390,0.03777,0.00668,0.00195,-0.00174,0.0079,OPTIMAL,Gurobi,0.050,0.0020,False,False,33.748,103,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.9800,0,1,0.0000,False
284,17.0400,17.0400,0.0600,0.060,STABILIZING,0,38.35,13.79,-2.16,0.03835,0.01379,-0.03778,-0.00640,-0.00138,-0.00084,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03835,0.01379,0.03778,0.00640,0.00138,0.00084,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,35.178,106,0.005,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,17.0400,0,0,0.0000,False
285,17.1000,17.1000,0.0600,0.060,STABILIZING,0,37.97,13.70,-2.18,0.03797,0.01370,-0.03802,-0.00658,-0.00137,-0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03797,0.01370,0.03802,0.00658,0.00137,0.00220,0.0099,OPTIMAL,Gurobi,0.050,0.0040,False,False,36.536,111,0.000,"[0, 0, 0, 0, 1, 0, 1, 0]",0x00001010,17.1000,2,2,0.0000,False
286,17.1600,17.1600,0.0600,0.060,STABILIZING,0,37.57,13.62,-2.19,0.03757,0.01362,-0.03825,-0.00646,-0.00132,-0.00498,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03757,0.01362,0.03825,0.00646,0.00132,0.00498,0.0092,OPTIMAL,Gurobi,0.050,0.0028,False,False,34.984,107,0.000,"[0, 0, 0, 0, 0, 0, 1, 0]",0x00000010,17.1600,1,1,0.0000,False
287,17.2200,17.2200,0.0600,0.060,STABILIZING,0,37.18,13.55,-2.22,0.03718,0.01355,-0.03871,-0.00669,-0.00118,-0.00375,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03718,0.01355,0.03871,0.00669,0.00118,0.00375,0.0094,OPTIMAL,Gurobi,0.050,0.0033,False,False,36.777,111,0.008,"[0, 0, 0, 0, 0, 0, 1, 0]",0x00000010,17.2200,1,0,0.0000,False
288,17.2800,17.2800,0.0600,0.060,STABILIZING,0,36.78,13.44,-2.21,0.03678,0.01344,-0.03857,-0.00662,-0.00238,0.00836,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03678,0.01344,0.03857,0.00662,0.00238,-0.00836,0.0078,OPTIMAL,Gurobi,0.050,0.0019,False,False,33.013,101,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,17.2800,0,1,0.0000,False
289,17.3400,17.3400,0.0600,0.060,STABILIZING,0,36.39,13.29,-2.19,0.03639,0.01329,-0.03816,-0.00687,-0.00237,0.00209,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03639,0.01329,0.03816,0.00687,0.00237,-0.00209,0.0078,OPTIMAL,Gurobi,0.050,0.0018,False,False,33.015,102,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,17.3400,0,0,0.0000,False
290,17.4000,17.4000,0.0600,0.060,STABILIZING,0,35.98,13.14,-2.18,0.03598,0.01314,-0.03809,-0.00689,-0.00258,0.00121,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03598,0.01314,0.03809,0.00689,0.00258,-0.00121,0.0086,OPTIMAL,Gurobi,0.050,0.0026,False,False,33.502,105,0.003,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,17.4000,0,0,0.0000,False
291,17.4600,17.4600,0.0600,0.060,STABILIZING,0,35.57,12.99,-2.20,0.03557,0.01299,-0.03832,-0.00667,-0.00255,-0.00811,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03557,0.01299,0.03832,0.00667,0.00255,0.00811,0.0097,OPTIMAL,Gurobi,0.050,0.0038,False,False,36.174,112,0.001,"[0, 0, 1, 0, 1, 0, 1, 0]",0x00101010,17.4600,3,3,0.0000,False
292,17.5200,17.5200,0.0600,0.060,STABILIZING,0,35.17,12.84,-2.24,0.03517,0.01284,-0.03904,-0.00709,-0.00265,-0.01051,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03517,0.01284,0.03904,0.00709,0.00265,0.01051,0.0090,OPTIMAL,Gurobi,0.050,0.0030,False,False,36.082,114,0.008,"[0, 0, 0, 0, 1, 0, 1, 0]",0x00001010,17.5200,2,1,0.0000,False
293,17.5800,17.5800,0.0600,0.060,STABILIZING,0,34.74,12.69,-2.27,0.03474,0.01269,-0.03955,-0.00684,-0.00234,-0.00697,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03474,0.01269,0.03955,0.00684,0.00234,0.00697,0.0097,OPTIMAL,Gurobi,0.050,0.0038,False,False,35.081,108,0.000,"[0, 0, 0, 0, 1, 0, 1, 0]",0x00001010,17.5800,2,0,0.0000,False
